ds,yhat,yhat_lower,yhat_upper,trend,valor_real,tipo,periodo,anio,mes,banco_estandarizado,indicador
2009-03-01,11.307469233922681,8.187242510962086,14.639304701630799,10.069413539338933,10.91,historico_ajustado,2009-03,2009,3,UNIBANCO,morosidad
2009-04-01,8.873446718368154,5.558532309493048,11.943301542904322,9.942247219745056,10.24,historico_ajustado,2009-04,2009,4,UNIBANCO,morosidad
2009-05-01,9.086821125784935,5.906088235739521,12.143956556310883,9.819183039492914,10.37,historico_ajustado,2009-05,2009,5,UNIBANCO,morosidad
2009-06-01,8.604727419268215,5.301763896405897,11.739163287681833,9.692016719923505,9.12,historico_ajustado,2009-06,2009,6,UNIBANCO,morosidad
2009-07-01,8.5935049675254,5.662117900066567,11.599945481314494,9.568952539695044,8.61,historico_ajustado,2009-07,2009,7,UNIBANCO,morosidad
2009-08-01,8.470577223111379,5.284919205682961,11.515840284136821,9.441786220125632,8.13,historico_ajustado,2009-08,2009,8,UNIBANCO,morosidad
2009-09-01,8.423970188634467,5.307127972499545,11.47960715219401,9.314619900529554,7.17,historico_ajustado,2009-09,2009,9,UNIBANCO,morosidad
2009-10-01,8.904692813575554,5.7194954079444384,11.936781233466839,9.191555720275284,7.05,historico_ajustado,2009-10,2009,10,UNIBANCO,morosidad
2009-11-01,8.975939430515538,5.9601407577994046,12.107794175498825,9.064389400683826,7.34,historico_ajustado,2009-11,2009,11,UNIBANCO,morosidad
2009-12-01,8.277281313891658,5.029254732874055,11.338799586553847,8.94132522043403,5.74,historico_ajustado,2009-12,2009,12,UNIBANCO,morosidad
2010-01-01,8.256850287808284,4.9948111411170455,11.519981372716236,8.814158900867783,6.27,historico_ajustado,2010-01,2010,1,UNIBANCO,morosidad
2010-02-01,8.984131731556563,5.776162359155038,12.28849296712691,8.686992581301535,7.01,historico_ajustado,2010-02,2010,2,UNIBANCO,morosidad
2010-03-01,9.052428487835659,5.664112465795827,12.282926347054248,8.572132679762223,6.91,historico_ajustado,2010-03,2010,3,UNIBANCO,morosidad
2010-04-01,7.444539579568221,4.231599944090509,10.413934728424737,8.44496636020084,6.42,historico_ajustado,2010-04,2010,4,UNIBANCO,morosidad
2010-05-01,7.53725750394705,4.483059662832916,10.80658430853391,8.32190217998015,6.58,historico_ajustado,2010-05,2010,5,UNIBANCO,morosidad
2010-06-01,7.198050402113044,4.100428853194705,10.340635870801261,8.194735860394573,6.25,historico_ajustado,2010-06,2010,6,UNIBANCO,morosidad
2010-07-01,7.235585290589304,4.026739740396523,10.418652026461977,8.071671680150468,6.3,historico_ajustado,2010-07,2010,7,UNIBANCO,morosidad
2010-08-01,7.073380192658349,3.8228208802576753,10.304936706124925,7.944505360558229,6.38,historico_ajustado,2010-08,2010,8,UNIBANCO,morosidad
2010-09-01,7.035765891509714,3.9005110077598744,10.300982698860974,7.8173390409659875,6.47,historico_ajustado,2010-09,2010,9,UNIBANCO,morosidad
2010-10-01,7.165308241016602,3.908310405284975,10.137065177802844,7.694274860680866,6.14,historico_ajustado,2010-10,2010,10,UNIBANCO,morosidad
2010-11-01,7.223282496785886,4.149297948895134,10.389343449100004,7.567108541052907,5.84,historico_ajustado,2010-11,2010,11,UNIBANCO,morosidad
2010-12-01,6.570154140143185,3.53108856438191,9.545200826973986,7.444044360784475,5.13,historico_ajustado,2010-12,2010,12,UNIBANCO,morosidad
2011-01-01,7.3467739418537015,4.5580705961955825,10.36813905977204,7.316878041173761,5.97,historico_ajustado,2011-01,2011,1,UNIBANCO,morosidad
2011-02-01,7.974787715118037,4.703209324165893,11.102992732144957,7.1897117215630475,6.63,historico_ajustado,2011-02,2011,2,UNIBANCO,morosidad
2011-03-01,6.7913644858679145,3.642561105112913,9.813555236960545,7.074851819961641,6.95,historico_ajustado,2011-03,2011,3,UNIBANCO,morosidad
2011-04-01,6.024347582416572,2.8354994409122,9.079133696588299,6.947685500331509,6.5,historico_ajustado,2011-04,2011,4,UNIBANCO,morosidad
2011-05-01,5.99224391248144,2.9692769517114543,9.015810606598869,6.824621320004977,6.51,historico_ajustado,2011-05,2011,5,UNIBANCO,morosidad
2011-06-01,5.795993375647681,2.8129734435157148,8.85745273058274,6.69745500033423,6.22,historico_ajustado,2011-06,2011,6,UNIBANCO,morosidad
2011-07-01,5.877820949605834,3.0387149272877245,8.901845192047267,6.5743908199762755,6.63,historico_ajustado,2011-07,2011,7,UNIBANCO,morosidad
2011-08-01,5.673120672066227,2.5468740519480866,8.846645253439625,6.447224500273055,6.5,historico_ajustado,2011-08,2011,8,UNIBANCO,morosidad
2011-09-01,5.6401550931677376,2.2167175818486218,8.678447905956595,6.320058180560367,6.83,historico_ajustado,2011-09,2011,9,UNIBANCO,morosidad
2011-10-01,5.420323956736701,2.2973203675482656,8.725821651689861,6.196994000193248,7.54,historico_ajustado,2011-10,2011,10,UNIBANCO,morosidad
2011-11-01,5.473654390614316,2.488838200771559,8.799462629578006,6.069827680480561,7.93,historico_ajustado,2011-11,2011,11,UNIBANCO,morosidad
2011-12-01,4.878215211575919,1.7195763684599359,7.8788130215811805,5.946747814838263,7.0,historico_ajustado,2011-12,2011,12,UNIBANCO,morosidad
2012-01-01,6.445135801588177,3.543981933260381,9.753034903228915,5.819565287007891,7.85,historico_ajustado,2012-01,2012,1,UNIBANCO,morosidad
2012-02-01,6.949279572471143,3.884349161003111,9.992395746241579,5.692382758442804,8.14,historico_ajustado,2012-02,2012,2,UNIBANCO,morosidad
2012-03-01,7.5623732033893845,4.430672700774725,10.639083316605726,5.573405554301272,7.66,historico_ajustado,2012-03,2012,3,UNIBANCO,morosidad
2012-04-01,4.317561231338841,1.141996105740659,7.462549520825049,5.446207082939547,7.83,historico_ajustado,2012-04,2012,4,UNIBANCO,morosidad
2012-05-01,4.647549041789017,1.5949844103821855,7.659477844046336,5.323111788073363,8.43,historico_ajustado,2012-05,2012,5,UNIBANCO,morosidad
2012-06-01,4.0227442317286615,0.7362783523479914,7.051225425814536,5.195876052450432,7.84,historico_ajustado,2012-06,2012,6,UNIBANCO,morosidad
2012-07-01,3.9583372058759343,0.8365863308864002,7.234917511208458,5.072744695395982,7.95,historico_ajustado,2012-07,2012,7,UNIBANCO,morosidad
2012-08-01,3.871355318107571,0.8768287447712264,7.242996572220999,4.945508959773051,7.62,historico_ajustado,2012-08,2012,8,UNIBANCO,morosidad
2012-09-01,3.811205873968219,0.870695089813546,6.90359982129176,4.81824302682444,7.9,historico_ajustado,2012-09,2012,9,UNIBANCO,morosidad
2012-10-01,4.644362609533373,1.660456752167139,7.760663242444375,4.695082446551592,9.47,historico_ajustado,2012-10,2012,10,UNIBANCO,morosidad
2012-11-01,4.73732433070468,1.624802506544894,7.851922496133363,4.567816502737782,9.5,historico_ajustado,2012-11,2012,11,UNIBANCO,morosidad
2012-12-01,4.005537613106276,0.6710269816907628,7.108364029212529,4.444655911950223,8.71,historico_ajustado,2012-12,2012,12,UNIBANCO,morosidad
2013-01-01,3.1821245764905077,0.13334531230823707,6.358757919375744,4.317383910417019,9.41,historico_ajustado,2013-01,2013,1,UNIBANCO,morosidad
2013-02-01,3.9838218409910495,0.7980159934974043,7.405287854842626,4.1901119088838135,9.75,historico_ajustado,2013-02,2013,2,UNIBANCO,morosidad
2013-03-01,5.313212247229045,1.989663203451455,8.535009325247545,4.075156552640192,10.64,historico_ajustado,2013-03,2013,3,UNIBANCO,morosidad
2013-04-01,2.8790840497067682,-0.13199751424798756,6.199378361486898,3.9478845510847522,0.0,historico_ajustado,2013-04,2013,4,UNIBANCO,morosidad
2013-05-01,3.0923561842605043,-0.15669315706236767,6.012968469091678,3.8247180979665867,0.0,historico_ajustado,2013-05,2013,5,UNIBANCO,morosidad
2013-06-01,2.610156795751132,-0.6070800415572932,5.786067518241152,3.697446096406417,0.0,historico_ajustado,2013-06,2013,6,UNIBANCO,morosidad
2013-07-01,2.598832071118095,-0.22459822811689284,5.8616289804037285,3.5742796432836728,0.0,historico_ajustado,2013-07,2013,7,UNIBANCO,morosidad
2013-08-01,2.4757986446796654,-0.5116639687069298,5.791422450877143,3.4470076416952797,0.0,historico_ajustado,2013-08,2013,8,UNIBANCO,morosidad
2013-09-01,2.4290859282113333,-0.5470499781760796,5.692493757832625,3.3197356401068867,0.0,historico_ajustado,2013-09,2013,9,UNIBANCO,morosidad
2013-10-01,2.9097062802676463,-0.23917192392763031,6.097119054810838,3.1965691869632886,0.0,historico_ajustado,2013-10,2013,10,UNIBANCO,morosidad
2013-11-01,2.980847215213616,-0.23329312339377226,6.033583671951776,3.069297185381572,0.0,historico_ajustado,2013-11,2013,11,UNIBANCO,morosidad
2013-12-01,2.2820868256958584,-0.6161574035934111,5.354904781045063,2.9461307322379753,0.0,historico_ajustado,2013-12,2013,12,UNIBANCO,morosidad
2014-01-01,2.2615501176017245,-0.8188497084999087,5.28504770468667,2.8188587306562574,0.0,historico_ajustado,2014-01,2014,1,UNIBANCO,morosidad
2014-02-01,2.98872587933216,-0.03843288920618183,6.06310613025322,2.6915867290745394,0.0,historico_ajustado,2014-02,2014,2,UNIBANCO,morosidad
2014-03-01,3.056927180876422,0.24331934935284244,6.201495985234819,2.576631372807182,0.0,historico_ajustado,2014-03,2014,3,UNIBANCO,morosidad
2014-04-01,1.4489325905925452,-1.4205048948770473,4.5353905994946535,2.4493593712254653,0.0,historico_ajustado,2014-04,2014,4,UNIBANCO,morosidad
2014-05-01,1.5415482420470776,-1.5302999947252434,4.89565104593323,2.326192918081868,0.0,historico_ajustado,2014-05,2014,5,UNIBANCO,morosidad
2014-06-01,1.2022354582190689,-1.6912322905540211,4.164999166959901,2.1989209165001506,0.0,historico_ajustado,2014-06,2014,6,UNIBANCO,morosidad
2014-07-01,1.2396680737947863,-1.87893314532078,4.378419856959337,2.075754463356552,0.0,historico_ajustado,2014-07,2014,7,UNIBANCO,morosidad
2014-08-01,1.0773572938743228,-1.7297674061975377,4.275199461472437,1.9484824617748358,0.0,historico_ajustado,2014-08,2014,8,UNIBANCO,morosidad
2014-09-01,1.039637310735941,-2.167708054363516,4.327423625938539,1.8212104601931178,0.0,historico_ajustado,2014-09,2014,9,UNIBANCO,morosidad
2014-10-01,1.169077387384851,-2.0323477435304156,4.16109567207437,1.6980440070495209,0.0,historico_ajustado,2014-10,2014,10,UNIBANCO,morosidad
2014-11-01,1.2269459612010762,-1.874110847765781,4.565239736728902,1.570772005467803,0.0,historico_ajustado,2014-11,2014,11,UNIBANCO,morosidad
2014-12-01,0.5737153316847954,-2.448879897926882,3.552763464812215,1.4476055523242062,0.0,historico_ajustado,2014-12,2014,12,UNIBANCO,morosidad
2015-01-01,1.3502294514201756,-1.7332350364383233,4.368126768463935,1.3203335507424883,,proyeccion,2015-01,2015,1,UNIBANCO,morosidad
2015-02-01,1.9781375427173493,-1.4165748592900698,5.037027491309114,1.1930615491607717,,proyeccion,2015-02,2015,2,UNIBANCO,morosidad
2015-03-01,0.7946188587965782,-2.2718835629593572,3.845512072394292,1.0781061928934128,,proyeccion,2015-03,2015,3,UNIBANCO,morosidad
2015-04-01,0.027496273396781512,-3.077621726402213,3.233741603766547,0.9508341913116974,,proyeccion,2015-04,2015,4,UNIBANCO,morosidad
2015-05-01,-0.004709669353243129,-2.9207749314699067,3.220241652522029,0.8276677381681005,,proyeccion,2015-05,2015,5,UNIBANCO,morosidad
2015-06-01,-0.20106588810014148,-3.395187275259791,2.7833489753249254,0.7003957365863814,,proyeccion,2015-06,2015,6,UNIBANCO,morosidad
2015-07-01,-0.11934058692367422,-3.3764449824790894,3.099955390883013,0.5772292834427845,,proyeccion,2015-07,2015,7,UNIBANCO,morosidad
2015-08-01,-0.3241465463455361,-3.455709369014298,2.9648644571873914,0.44995728186106665,,proyeccion,2015-08,2015,8,UNIBANCO,morosidad
2015-09-01,-0.35721780711271295,-3.3393991079296828,2.785527838652216,0.32268528027935,,proyeccion,2015-09,2015,9,UNIBANCO,morosidad
2015-10-01,-0.5771512163249573,-3.5112202997497377,2.683106139492533,0.19951882713575184,,proyeccion,2015-10,2015,10,UNIBANCO,morosidad
2015-11-01,-0.5239264643117497,-3.7396633400130694,2.6699569760999275,0.07224682555403521,,proyeccion,2015-11,2015,11,UNIBANCO,morosidad
2015-12-01,-1.1194522308534702,-4.064803074623946,2.0666513402750284,-0.050919627589561735,,proyeccion,2015-12,2015,12,UNIBANCO,morosidad
2016-10-01,3.637638794585434,2.5755559544814095,4.749218586925327,3.4855226224,5.43,historico_ajustado,2016-10,2016,10,VISIONFUND ECUADOR,morosidad
2016-11-01,3.6034667734477863,2.4441444600349054,4.6211309770622115,3.487273616542036,5.77,historico_ajustado,2016-11,2016,11,VISIONFUND ECUADOR,morosidad
2016-12-01,3.1591762975806423,2.0959114413784197,4.284625664958831,3.4889681270020714,5.38,historico_ajustado,2016-12,2016,12,VISIONFUND ECUADOR,morosidad
2017-01-01,3.224069041720098,2.178752316645922,4.294816914211416,3.490719121144107,5.27,historico_ajustado,2017-01,2017,1,VISIONFUND ECUADOR,morosidad
2017-02-01,3.455090549463839,2.3312195189580764,4.567456608674876,3.4924701152861433,5.12,historico_ajustado,2017-02,2017,2,VISIONFUND ECUADOR,morosidad
2017-03-01,3.4535313006033164,2.386395697439145,4.52946475545165,3.494051658701075,4.72,historico_ajustado,2017-03,2017,3,VISIONFUND ECUADOR,morosidad
2017-04-01,3.6833144134295703,2.5730968082781662,4.717508622021649,3.495802653196177,4.65,historico_ajustado,2017-04,2017,4,VISIONFUND ECUADOR,morosidad
2017-05-01,3.743007674363772,2.6236312939387507,4.773854903457709,3.4974971639978896,4.33,historico_ajustado,2017-05,2017,5,VISIONFUND ECUADOR,morosidad
2017-06-01,3.481472697365662,2.466874727515597,4.5419131280661915,3.4992481587605657,3.25,historico_ajustado,2017-06,2017,6,VISIONFUND ECUADOR,morosidad
2017-07-01,3.480574892646896,2.360550538342944,4.6253172404527225,3.5009426698212205,3.07,historico_ajustado,2017-07,2017,7,VISIONFUND ECUADOR,morosidad
2017-08-01,3.515062352413965,2.4091386800638146,4.567775727464463,3.502693664583897,2.95,historico_ajustado,2017-08,2017,8,VISIONFUND ECUADOR,morosidad
2017-09-01,3.294828554576523,2.116258527033571,4.3878632995112765,3.5044446593465737,2.83,historico_ajustado,2017-09,2017,9,VISIONFUND ECUADOR,morosidad
2017-10-01,3.654092519700974,2.5471900157751475,4.700569615099228,3.5061391720162787,2.83,historico_ajustado,2017-10,2017,10,VISIONFUND ECUADOR,morosidad
2017-11-01,3.6157372177644334,2.494643602147699,4.699101285923023,3.5078901684416404,2.63,historico_ajustado,2017-11,2017,11,VISIONFUND ECUADOR,morosidad
2017-12-01,3.166043465467804,2.034503802480922,4.300043969833331,3.509584681111346,2.48,historico_ajustado,2017-12,2017,12,VISIONFUND ECUADOR,morosidad
2018-01-01,3.2501610514655868,2.1228055044224607,4.3454512521614985,3.5137318141935783,2.63,historico_ajustado,2018-01,2018,1,VISIONFUND ECUADOR,morosidad
2018-02-01,3.5075051349324933,2.407717518121983,4.529566406831642,3.51787894727581,2.65,historico_ajustado,2018-02,2018,2,VISIONFUND ECUADOR,morosidad
2018-03-01,3.4692504046066843,2.401736722587204,4.615303135868142,3.5216247448984714,2.76,historico_ajustado,2018-03,2018,3,VISIONFUND ECUADOR,morosidad
2018-04-01,3.70621407519042,2.6338602220119576,4.820276434349509,3.5257718779807035,2.72,historico_ajustado,2018-04,2018,4,VISIONFUND ECUADOR,morosidad
2018-05-01,3.7722082450324526,2.699098353111964,4.912113367977839,3.534352479950932,2.76,historico_ajustado,2018-05,2018,5,VISIONFUND ECUADOR,morosidad
2018-06-01,3.527784322119338,2.365813066738269,4.674639252442709,3.543219101986835,2.76,historico_ajustado,2018-06,2018,6,VISIONFUND ECUADOR,morosidad
2018-07-01,3.534060181595646,2.40096657553809,4.602709249108612,3.5517997039570637,2.64,historico_ajustado,2018-07,2018,7,VISIONFUND ECUADOR,morosidad
2018-08-01,3.5831321699404017,2.4702818023277637,4.663754048087921,3.5663591152835306,2.68,historico_ajustado,2018-08,2018,8,VISIONFUND ECUADOR,morosidad
2018-09-01,3.3831703687730257,2.3047334050055754,4.540341622024359,3.580918526609998,2.88,historico_ajustado,2018-09,2018,9,VISIONFUND ECUADOR,morosidad
2018-10-01,3.7383147506495127,2.62177714389487,4.798375237862843,3.595008279506579,2.91,historico_ajustado,2018-10,2018,10,VISIONFUND ECUADOR,morosidad
2018-11-01,3.7088108072234762,2.670662689453187,4.842041353785495,3.6095676908330465,2.43,historico_ajustado,2018-11,2018,11,VISIONFUND ECUADOR,morosidad
2018-12-01,3.2726493872821196,2.1810362619400934,4.425462386234647,3.6294832510880917,2.57,historico_ajustado,2018-12,2018,12,VISIONFUND ECUADOR,morosidad
2019-01-01,3.390254972189381,2.2964866094667173,4.465677364107268,3.6500626633516386,2.76,historico_ajustado,2019-01,2019,1,VISIONFUND ECUADOR,morosidad
2019-02-01,3.6871660657603575,2.559060914962975,4.823463664560844,3.670642075615185,2.73,historico_ajustado,2019-02,2019,2,VISIONFUND ECUADOR,morosidad
2019-04-01,3.893513182489275,2.8206445304276,5.000971494201265,3.7202607943088863,3.23,historico_ajustado,2019-04,2019,4,VISIONFUND ECUADOR,morosidad
2019-05-01,3.9758090055152175,2.8917842396804088,5.098797851378283,3.745490651271785,3.42,historico_ajustado,2019-05,2019,5,VISIONFUND ECUADOR,morosidad
2019-06-01,3.758760918471899,2.6800176689509057,4.895960507721717,3.7715615034667804,3.5,historico_ajustado,2019-06,2019,6,VISIONFUND ECUADOR,morosidad
2019-07-01,3.7818288360616097,2.715963262499186,4.848510692863945,3.7967913604296792,3.44,historico_ajustado,2019-07,2019,7,VISIONFUND ECUADOR,morosidad
2019-08-01,3.8477981385561253,2.805064489301706,4.926892086717398,3.8265562345020454,3.65,historico_ajustado,2019-08,2019,8,VISIONFUND ECUADOR,morosidad
2019-09-01,3.670338810157365,2.466176178097716,4.790303454019742,3.856321108574411,3.65,historico_ajustado,2019-09,2019,9,VISIONFUND ECUADOR,morosidad
2019-10-01,4.023305344249151,2.933574992906317,5.114875921559371,3.885125825418636,4.39,historico_ajustado,2019-10,2019,10,VISIONFUND ECUADOR,morosidad
2019-11-01,4.007548749926913,2.9282753886832893,5.146840199256371,3.917148178500287,4.28,historico_ajustado,2019-11,2019,11,VISIONFUND ECUADOR,morosidad
2019-12-01,3.578487071310107,2.4184067250869226,4.645487666059452,3.9481375524502718,3.74,historico_ajustado,2019-12,2019,12,VISIONFUND ECUADOR,morosidad
2020-01-01,3.7247885005666785,2.5972689991392706,4.915220439393867,3.980159905531922,3.78,historico_ajustado,2020-01,2020,1,VISIONFUND ECUADOR,morosidad
2020-02-01,4.055462576204399,2.8975545000603167,5.049761912951248,4.0121822586135725,4.43,historico_ajustado,2020-02,2020,2,VISIONFUND ECUADOR,morosidad
2020-03-01,4.013476917490088,2.9745076996100117,5.1541364504649545,4.042600572784967,4.07,historico_ajustado,2020-03,2020,3,VISIONFUND ECUADOR,morosidad
2020-04-01,4.269565553477732,3.123151838922359,5.365599938339053,4.075116701726804,4.03,historico_ajustado,2020-04,2020,4,VISIONFUND ECUADOR,morosidad
2020-05-01,4.359853811536574,3.3361306319317907,5.461129612687552,4.10658392328342,3.9,historico_ajustado,2020-05,2020,5,VISIONFUND ECUADOR,morosidad
2020-06-01,4.11934108638834,3.0298457106128023,5.201971500722674,4.139164825685777,3.86,historico_ajustado,2020-06,2020,6,VISIONFUND ECUADOR,morosidad
2020-07-01,4.147853406922121,3.002013651152556,5.250367247526977,4.170694731236445,3.59,historico_ajustado,2020-07,2020,7,VISIONFUND ECUADOR,morosidad
2020-08-01,4.211313710639303,3.098869065038881,5.390870217025835,4.203275633638803,3.47,historico_ajustado,2020-08,2020,8,VISIONFUND ECUADOR,morosidad
