periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,promedio_sistema,mediana_sistema,bancos_con_dato,diferencia_vs_promedio,diferencia_pct_vs_promedio
2022-03,MACHALA,patrimonio,71.76,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-151.97249999999997,-67.92598303777947
2022-03,MACHALA,roe,7.05,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-7.107500000000001,-50.20307257637295
2022-03,MACHALA,solvencia_proxy,6.41,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-6.0725,-48.6481073502904
2022-03,PACIFICO,activos_totales,7062.07,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,4838.700833333332,217.6292136221192
2022-03,PACIFICO,morosidad,3.18,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-7.246666666666668,-69.50127877237853
2022-03,PACIFICO,pasivos_totales,6231.1,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,4237.570416666667,212.566216829405
2022-03,PACIFICO,patrimonio,805.91,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,582.1775,260.21141318315404
2022-03,PACIFICO,roe,12.29,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-1.8675000000000015,-13.190888221790582
2022-03,PACIFICO,solvencia_proxy,9.15,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-3.3324999999999996,-26.697376326857597
2022-03,PICHINCHA,activos_totales,13838.0,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,11614.630833333333,522.388769596292
2022-03,PICHINCHA,morosidad,2.76,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-7.666666666666668,-73.52941176470588
2022-03,PICHINCHA,pasivos_totales,12493.85,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,10500.320416666667,526.720069993109
2022-03,PICHINCHA,patrimonio,1307.28,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,1083.5475,484.3049177030606
2022-03,PICHINCHA,roe,11.04,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-3.1175000000000015,-22.020130672788284
2022-03,PICHINCHA,solvencia_proxy,8.68,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-3.8025,-30.462647706789507
2022-03,PROCREDIT,activos_totales,586.93,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1636.439166666667,-73.60177478398963
2022-03,PROCREDIT,morosidad,2.42,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-8.006666666666668,-76.79028132992327
2022-03,PROCREDIT,pasivos_totales,529.53,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1463.9995833333332,-73.43756498889846
2022-03,PROCREDIT,patrimonio,57.88,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-165.8525,-74.12982020940186
2022-03,PROCREDIT,roe,-3.34,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-17.497500000000002,-123.59173582906588
2022-03,PROCREDIT,solvencia_proxy,8.69,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-3.7925000000000004,-30.382535549769678
2022-03,PRODUBANCO,activos_totales,6315.2,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,4091.830833333333,184.0374011963075
2022-03,PRODUBANCO,morosidad,1.45,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-8.976666666666668,-86.09335038363172
2022-03,PRODUBANCO,pasivos_totales,5815.38,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,3821.850416666667,191.71275152467223
2022-03,PRODUBANCO,patrimonio,482.96,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,259.22749999999996,115.8649279831942
2022-03,PRODUBANCO,roe,13.67,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-0.4875000000000007,-3.4434045558891095
2022-03,PRODUBANCO,solvencia_proxy,6.79,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-5.6925,-45.60384538353695
2022-03,SOLIDARIO,activos_totales,816.35,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1407.019166666667,-63.283200458163535
2022-03,SOLIDARIO,morosidad,3.38,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-7.046666666666668,-67.58312020460359
2022-03,SOLIDARIO,pasivos_totales,654.21,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1339.3195833333332,-67.18333123975461
2022-03,SOLIDARIO,patrimonio,160.0,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-63.73249999999999,-28.486026840088048
2022-03,SOLIDARIO,roe,5.36,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-8.7975,-62.14020837012184
2022-03,SOLIDARIO,solvencia_proxy,18.93,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,6.4475,51.65231323853394
2022-03,VISIONFUND ECUADOR,activos_totales,95.21,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2128.159166666667,-95.71776017103173
2022-03,VISIONFUND ECUADOR,morosidad,4.62,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-5.8066666666666675,-55.69053708439898
2022-03,VISIONFUND ECUADOR,pasivos_totales,76.82,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1916.7095833333333,-96.1465332322006
2022-03,VISIONFUND ECUADOR,patrimonio,17.68,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-206.05249999999998,-92.09770596582972
2022-03,VISIONFUND ECUADOR,roe,15.42,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,1.2624999999999993,8.917534875507677
2022-03,VISIONFUND ECUADOR,solvencia_proxy,18.38,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,5.897499999999999,47.246144602443415
2022-04,AMAZONAS,activos_totales,286.37,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1910.7670833333336,-86.96622062536305
2022-04,AMAZONAS,morosidad,2.77,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-7.937500000000002,-74.13028251225778
2022-04,AMAZONAS,pasivos_totales,259.72,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1706.0220833333333,-86.78768683836743
2022-04,AMAZONAS,patrimonio,26.61,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-196.82125000000002,-88.09029623206244
2022-04,AMAZONAS,roe,40.09,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,36.55875,1035.2920353982302
2022-04,AMAZONAS,solvencia_proxy,7.9,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.534166666666668,-36.465384357616784
2022-04,AUSTRO,activos_totales,2435.21,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,238.07291666666652,10.835596853405248
2022-04,AUSTRO,morosidad,3.85,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-6.857500000000002,-64.04389446649546
2022-04,AUSTRO,pasivos_totales,2207.42,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,241.67791666666676,12.294487599148841
2022-04,AUSTRO,patrimonio,224.46,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,1.0287500000000023,0.4604324596492219
2022-04,AUSTRO,roe,4.46,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,0.92875,26.300884955752213
2022-04,AUSTRO,solvencia_proxy,7.66,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.774166666666668,-38.39554989611957
2022-04,BOLIVARIANO,activos_totales,4400.9,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,2203.762916666666,100.3015666789111
2022-04,BOLIVARIANO,morosidad,86.48,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,75.77250000000001,707.6581835162269
2022-04,BOLIVARIANO,pasivos_totales,3990.76,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,2025.017916666667,103.01544306528854
2022-04,BOLIVARIANO,patrimonio,395.08,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,171.64874999999998,76.82396710397492
2022-04,BOLIVARIANO,roe,11.3,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,7.768750000000001,220.00000000000003
2022-04,BOLIVARIANO,solvencia_proxy,8.21,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.224166666666667,-33.97225387038402
2022-04,CAPITAL,activos_totales,39.12,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2158.0170833333336,-98.21950117283306
2022-04,CAPITAL,morosidad,3.5,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-7.207500000000001,-67.31263133317769
2022-04,CAPITAL,pasivos_totales,32.7,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1933.0420833333333,-98.33650608199066
2022-04,CAPITAL,patrimonio,6.9,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-216.53125,-96.91180172871968
2022-04,CAPITAL,roe,-20.88,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-24.41125,-691.2920353982302
2022-04,CAPITAL,solvencia_proxy,11.98,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-0.4541666666666675,-3.652570203069506
2022-04,CITIBANK,activos_totales,603.17,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1593.9670833333334,-72.54745711701723
2022-04,CITIBANK,morosidad,0.0,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-10.707500000000001,-100.0
2022-04,CITIBANK,pasivos_totales,519.58,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1446.1620833333332,-73.56825168442536
2022-04,CITIBANK,patrimonio,82.51,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-140.92125,-63.07141458502335
2022-04,CITIBANK,roe,3.89,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,0.3587500000000001,10.159292035398233
2022-04,CITIBANK,solvencia_proxy,12.22,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-0.21416666666666728,-1.7224046645667228
2022-04,COMERCIAL DE MANABI,activos_totales,61.27,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2135.8670833333335,-97.21137108536506
2022-04,COMERCIAL DE MANABI,morosidad,5.84,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-4.8675000000000015,-45.45879056735934
2022-04,COMERCIAL DE MANABI,pasivos_totales,47.45,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1918.2920833333333,-97.58615332080907
2022-04,COMERCIAL DE MANABI,patrimonio,13.77,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-209.66125,-93.83703040644494
2022-04,COMERCIAL DE MANABI,roe,1.16,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-2.37125,-67.1504424778761
2022-04,COMERCIAL DE MANABI,solvencia_proxy,18.55,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,6.115833333333333,49.185711413444125
2022-04,COOPNACIONAL,activos_totales,210.74,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1986.3970833333335,-90.4084273303384
2022-04,COOPNACIONAL,morosidad,18.45,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,7.742499999999998,72.3091291151062
2022-04,COOPNACIONAL,pasivos_totales,178.57,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1787.1720833333334,-90.91589880920714
2022-04,COOPNACIONAL,patrimonio,31.81,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-191.62125,-85.76295840443089
2022-04,COOPNACIONAL,roe,3.4,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-0.1312500000000001,-3.716814159292038
2022-04,COOPNACIONAL,solvencia_proxy,13.84,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,1.405833333333332,11.306212720327045
2022-04,D-MIRO,activos_totales,110.12,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2087.0170833333336,-94.98802324009142
2022-04,D-MIRO,morosidad,7.58,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-3.1275000000000013,-29.20849871585338
2022-04,D-MIRO,pasivos_totales,90.58,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1875.1620833333334,-95.39207097574051
2022-04,D-MIRO,patrimonio,19.95,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-203.48125000000002,-91.07107891129822
2022-04,D-MIRO,roe,-6.09,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-9.62125,-272.46017699115043
2022-04,D-MIRO,solvencia_proxy,15.45,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,3.0158333333333314,24.25440654111653
2022-04,DELBANK,activos_totales,32.3,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2164.8370833333333,-98.52990510947104
2022-04,DELBANK,morosidad,2.69,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-8.017500000000002,-74.87742236749942
2022-04,DELBANK,pasivos_totales,20.86,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1944.8820833333334,-98.93882314588151
2022-04,DELBANK,patrimonio,11.48,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-211.95125000000002,-94.86195418053653
2022-04,DELBANK,roe,-81.94,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-85.47125,-2420.424778761062
2022-04,DELBANK,solvencia_proxy,27.51,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,15.075833333333334,121.2452248508813
2022-04,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,240.07,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1957.0670833333336,-89.0735083477002
2022-04,DESARROLLO DE LOS PUEBLOS S.A,morosidad,5.73,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-4.977500000000001,-46.4861078683166
2022-04,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,212.54,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1753.2020833333333,-89.18779824667573
2022-04,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,26.83,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-196.60125,-87.99183193935494
2022-04,DESARROLLO DE LOS PUEBLOS S.A,roe,7.82,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,4.28875,121.45132743362832
2022-04,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,9.77,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-2.6641666666666683,-21.426177870115957
2022-04,DINERS,activos_totales,2253.53,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,56.39291666666668,2.5666544474827
2022-04,DINERS,morosidad,3.86,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-6.847500000000002,-63.95050198459025
2022-04,DINERS,pasivos_totales,1770.01,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-195.73208333333332,-9.957159944473895
2022-04,DINERS,patrimonio,465.5,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,242.06875,108.34149206970824
2022-04,DINERS,roe,11.45,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,7.918749999999999,224.24778761061944
2022-04,DINERS,solvencia_proxy,20.8,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,8.365833333333333,67.2810133369077
2022-04,FINCA,activos_totales,84.95,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2112.1870833333337,-96.13360492413518
2022-04,FINCA,morosidad,12.18,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,1.4724999999999984,13.75204296054166
2022-04,FINCA,pasivos_totales,75.56,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1890.1820833333334,-96.15615900780473
2022-04,FINCA,patrimonio,9.55,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-213.88125,-95.72575456656129
2022-04,FINCA,roe,-5.36,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-8.89125,-251.787610619469
2022-04,FINCA,solvencia_proxy,8.4,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.034166666666668,-32.44420615240266
2022-04,GENERAL RUMIÑAHUI,activos_totales,1033.41,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1163.7270833333334,-52.96561112007691
2022-04,GENERAL RUMIÑAHUI,morosidad,2.01,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-8.697500000000002,-81.22811113705347
2022-04,GENERAL RUMIÑAHUI,pasivos_totales,939.52,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1026.2220833333333,-52.205327038283464
2022-04,GENERAL RUMIÑAHUI,patrimonio,89.41,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-134.02125,-59.98321631374305
2022-04,GENERAL RUMIÑAHUI,roe,14.68,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,11.14875,315.716814159292
2022-04,GENERAL RUMIÑAHUI,solvencia_proxy,8.3,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.134166666666667,-33.24844179344548
2022-04,GUAYAQUIL,activos_totales,6403.42,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,4206.282916666667,191.44380878980962
2022-04,GUAYAQUIL,morosidad,1.32,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-9.387500000000001,-87.67219238851273
2022-04,GUAYAQUIL,pasivos_totales,5804.42,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,3838.6779166666665,195.27881858017574
2022-04,GUAYAQUIL,patrimonio,569.5,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,346.06875,154.8882486223391
2022-04,GUAYAQUIL,roe,15.2,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,11.66875,330.4424778761062
2022-04,GUAYAQUIL,solvencia_proxy,8.19,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.244166666666668,-34.133100998592596
2022-04,INTERNACIONAL,activos_totales,4241.96,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,2044.8229166666665,93.0676074869399
2022-04,INTERNACIONAL,morosidad,73.17,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,62.4625,583.3527901003969
2022-04,INTERNACIONAL,pasivos_totales,3818.07,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,1852.3279166666669,94.23046555149551
2022-04,INTERNACIONAL,patrimonio,411.12,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,187.68875,84.00290917228453
2022-04,INTERNACIONAL,roe,9.12,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,5.588749999999999,158.2654867256637
2022-04,INTERNACIONAL,solvencia_proxy,9.14,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-3.2941666666666674,-26.492862408685745
2022-04,LITORAL,activos_totales,41.13,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-2156.0070833333334,-98.12801848769487
2022-04,LITORAL,morosidad,6.32,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-4.387500000000001,-40.975951435909415
2022-04,LITORAL,pasivos_totales,29.69,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1936.0520833333333,-98.48962891664534
2022-04,LITORAL,patrimonio,11.35,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-212.08125,-94.9201376262273
2022-04,LITORAL,roe,2.33,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,-1.20125,-34.017699115044245
2022-04,LITORAL,solvencia_proxy,24.95,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,12.515833333333331,100.65679244018494
2022-04,LOJA,activos_totales,691.59,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1505.5470833333334,-68.52312924641137
2022-04,LOJA,morosidad,2.37,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-8.337500000000002,-77.86598178846604
2022-04,LOJA,pasivos_totales,625.45,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1340.2920833333333,-68.182499357219
2022-04,LOJA,patrimonio,64.3,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-159.13125000000002,-71.22157263140228
2022-04,LOJA,roe,8.33,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,4.79875,135.89380530973452
2022-04,LOJA,solvencia_proxy,8.2,porcentaje,mayor_es_mejor,2022-04-01,12.434166666666668,9.185,24,-4.234166666666669,-34.05267743448832
2022-04,MACHALA,activos_totales,985.58,millones_usd,mayor_es_tamano,2022-04-01,2197.1370833333335,647.38,24,-1211.5570833333336,-55.14253491617597
2022-04,MACHALA,morosidad,1.14,porcentaje,menor_es_mejor,2022-04-01,10.707500000000001,3.395,24,-9.5675,-89.35325706280643
2022-04,MACHALA,pasivos_totales,912.09,millones_usd,informativo,2022-04-01,1965.7420833333333,578.665,24,-1053.6520833333334,-53.600728817213
2022-04,MACHALA,patrimonio,71.74,millones_usd,mayor_es_mejor,2022-04-01,223.43125,68.02,24,-151.69125000000003,-67.89168927802177
2022-04,MACHALA,roe,7.26,porcentaje,mayor_es_mejor,2022-04-01,3.53125,7.54,24,3.72875,105.5929203539823
